doc_id,date,iin,region,service_type,service,amount_kzt,channel,status,days_overdue,is_flagged,flag_reason,direction
D00456,2026-06-19,990036300036,Актюбинская,Субсидия,Агросубсидия,357171,eGov,Назначено,0,0,,Из бюджета
D00457,2026-06-19,990060300060,Туркестанская,Субсидия,Субсидия на коммунальные услуги,246982,eGov,На рассмотрении,0,0,,Из бюджета
D00458,2026-06-19,990072300072,Алматинская,Штраф,Штраф за парковку,83565,Банк,Оплачено,0,0,,В бюджет
D00459,2026-06-19,990111300111,Актюбинская,Пошлина,Пошлина за регистрацию недвижимости,24303,ЦОН,Просрочено,143,0,,В бюджет
D00460,2026-06-19,990118300118,Алматы,Пошлина,Пошлина за регистрацию недвижимости,8478,eGov,Оплачено,0,0,,В бюджет
D00461,2026-06-20,990007300007,Атырауская,Пошлина,Пошлина за регистрацию недвижимости,22469,eGov,Оплачено,0,0,,В бюджет
D00462,2026-06-20,990028300028,Павлодарская,Пособие,Адресная социальная помощь,27343,eGov,Назначено,0,0,,Из бюджета
D00463,2026-06-20,990038300038,Северо-Казахстанская,Пособие,Пособие по уходу за ребёнком,67524,ЦОН,Отказано,0,0,,Из бюджета
D00464,2026-06-20,990041300041,Павлодарская,Пошлина,Пошлина за регистрацию недвижимости,15134,Мобильное приложение,Просрочено,88,0,,В бюджет
D00465,2026-06-20,990055300055,Мангистауская,Пошлина,Пошлина за регистрацию недвижимости,18320,ЦОН,Оплачено,0,0,,В бюджет
D00466,2026-06-20,990086300086,Алматы,Пособие,Адресная социальная помощь,103777,Мобильное приложение,Отказано,0,0,,Из бюджета
D00467,2026-06-20,990088300088,Павлодарская,Субсидия,Агросубсидия,246143,Банк,На рассмотрении,0,0,,Из бюджета
D00468,2026-06-20,990093300093,Туркестанская,Субсидия,Агросубсидия,32662,ЦОН,Назначено,0,0,,Из бюджета
D00469,2026-06-21,990048300048,Жамбылская,Субсидия,Субсидия на коммунальные услуги,66485,Мобильное приложение,Отказано,0,0,,Из бюджета
D00470,2026-06-21,990053300053,Атырауская,Пособие,Адресная социальная помощь,115249,Мобильное приложение,Назначено,0,0,,Из бюджета
D00471,2026-06-21,990066300066,Восточно-Казахстанская,Субсидия,Субсидия на коммунальные услуги,130061,eGov,На рассмотрении,0,0,,Из бюджета
D00472,2026-06-21,990068300068,Алматы,Пошлина,Пошлина за регистрацию недвижимости,3717,Банк,Оплачено,0,0,,В бюджет
D00473,2026-06-22,990016300016,Северо-Казахстанская,Субсидия,Субсидия на коммунальные услуги,191163,Банк,Отказано,0,0,,Из бюджета
D00474,2026-06-22,990042300042,Алматинская,Пособие,Пособие по инвалидности,49932,Банк,Отказано,0,0,,Из бюджета
D00475,2026-06-22,990066300066,Восточно-Казахстанская,Субсидия,Жилищная помощь,156081,ЦОН,Назначено,0,0,,Из бюджета
D00476,2026-06-22,990067300067,Кызылординская,Штраф,Административный штраф,19093,Банк,Ожидает оплаты,0,0,,В бюджет
D00477,2026-06-22,990080300080,Туркестанская,Пособие,Пособие по уходу за ребёнком,34358,Мобильное приложение,Отказано,0,0,,Из бюджета
D00478,2026-06-22,990106300106,Жамбылская,Налог,Земельный налог,94242,ЦОН,Просрочено,224,0,,В бюджет
D00479,2026-06-22,990107300107,Атырауская,Штраф,Штраф за парковку,78777,Мобильное приложение,Оплачено,0,0,,В бюджет
D00480,2026-06-22,990115300115,Алматинская,Субсидия,Жилищная помощь,64457,Банк,На рассмотрении,0,0,,Из бюджета
D00481,2026-06-22,990118300118,Алматы,Штраф,Административный штраф,78264,ЦОН,Оплачено,0,0,,В бюджет
D00482,2026-06-23,990038300038,Северо-Казахстанская,Субсидия,Жилищная помощь,386194,ЦОН,Отказано,0,0,,Из бюджета
D00483,2026-06-23,990039300039,Мангистауская,Штраф,Административный штраф,51129,ЦОН,Ожидает оплаты,0,0,,В бюджет
D00484,2026-06-23,990063300063,Северо-Казахстанская,Штраф,Штраф за парковку,93344,Мобильное приложение,Оплачено,0,0,,В бюджет
D00485,2026-06-23,990098300098,Северо-Казахстанская,Налог,Налог на имущество,48634,eGov,Оплачено,0,0,,В бюджет
D00486,2026-06-23,990108300108,Костанайская,Штраф,Штраф за парковку,58594,ЦОН,Просрочено,15,0,,В бюджет
D00487,2026-06-23,990113300113,Алматы,Налог,ИПН индивидуального предпринимателя,104720,Мобильное приложение,Оплачено,0,0,,В бюджет
D00488,2026-06-23,990117300117,Карагандинская,Штраф,Административный штраф,88649,Банк,Ожидает оплаты,0,0,,В бюджет
D00489,2026-06-23,990119300119,Актюбинская,Пособие,Пособие по инвалидности,139658,Банк,Назначено,0,0,,Из бюджета
D00490,2026-06-23,990120300120,Актюбинская,Штраф,Штраф за превышение скорости,63843,Мобильное приложение,Ожидает оплаты,0,0,,В бюджет
D00491,2026-06-24,990025300025,Актюбинская,Налог,Налог на имущество,98501,ЦОН,Просрочено,58,0,,В бюджет
D00492,2026-06-24,990041300041,Павлодарская,Налог,Налог на имущество,11036,Мобильное приложение,Просрочено,62,0,,В бюджет
D00493,2026-06-24,990047300047,Восточно-Казахстанская,Субсидия,Субсидия на коммунальные услуги,119858,ЦОН,Назначено,0,0,,Из бюджета
